112234301;0
112234402;0
112234508;0
112234639;1
112234740;3
112234801;0
112234902;0
112235008;0
112235139;1
112235240;1
112235301;0
112235402;0
112235508;0
112235639;1
102237504;16
102237602;9
102237705;0
102237808;17
102237936;0
102238034;15
102238110;0
102238209;0
102238344;0
102238403;0
102238501;0
102238604;0
102238705;0
102238808;0
102238936;0
102239034;0
102239110;0
102239209;0
102239344;0
102239403;0
112239540;0
112239601;0
112239702;0
112239808;0
112239939;0
112240040;0
112240101;0
112240202;0
112240308;0
112240439;0
112240540;0
112240601;0
112240702;0
112240808;0
112240939;0
112241040;0
112241101;0
112241202;0
112241308;0
112241439;0
102242102;0
102242204;0
102242303;0
102242408;100
102242556;21
102242636;0
102242710;20
102242802;0
102242904;0
102243003;0
102243108;0
102243256;0
102243336;0
102243410;0
102243510;0
102243603;46
102243704;89
102243808;55
102243934;0
102244036;0
102244109;0
102244205;0
102244301;100
102244402;76
1022445124;100
102244610;100
102244703;100
102244804;100
102244956;100
102245055;100
1022451106;100
102245236;37
102245301;100
192245403;0
192245504;0
192245608;0
192245734;0
192245801;0
192245902;0
192246003;0
192246104;0
192246256;0
192246308;0
192246401;0
1922465124;0
112248331;0
112248432;0
112248535;0
112248602;0
112248793;0
112248892;0
152248903;0
152249004;0
152249108;0
152249201;0
152249302;0
152249403;24
152249504;0
152249656;6
152249708;16
1522498124;0
112249932;0
112250032;0
152252103;0
152252204;0
152252356;0
152252408;0
152252501;0
152252603;0
152252704;0
152252856;0
152252908;0
152253001;0
1522531124;0
152253203;0
152253304;0
152253456;0
152253508;0
152253601;0
1522537124;0
152253803;0
152253904;0
152254056;0
152254108;0
152254201;0
1522543124;0
162254442;0
1622545107;0
1622546107;1
162254742;0
102254803;0
102254901;0
1522550124;0
112255103;0
112255256;0
112255302;0
112255403;0
112255556;0
112255602;0
112255703;0
112255856;0
112255902;0
112256802;0
112256907;0
112257034;0
112257102;0
182257204;55
182257303;11
182257456;100
182257555;100
182257604;6
182257703;97
182257856;100
182257955;100
182258004;27
182258103;0
182258256;100
182258355;100
182258404;0
182258503;48
182258656;100
182258755;100
182258804;0
182258903;0
182259056;0
182259155;0
182259204;0
182259303;0
182259456;0
182259555;0
182259610;17
182259703;14
182259804;0
182259956;100
182260008;100
182260134;21
182260205;0
182260301;0
1822604124;0
152260506;0
152260604;0
152260730;0
152260807;0
152260908;0
152261034;0
152261144;0
152261209;0
152261305;0
152261401;0
152261502;0
152261606;0
152261704;0
152261830;0
152261907;0
152262008;0
152262134;0
152262244;0
152262309;0
152262405;0
152262501;0
152262602;0
152262706;0
152262804;0
152262930;0
152263007;0
152263108;0
152263234;0
152263344;0
152263409;0
152263505;0
152263601;0
152263702;0
152263806;0
152263904;0
152264030;0
152264107;0
152264208;0
152264334;0
152264444;0
152264509;0
152264605;0
152264701;0
152264802;0
1522649105;0
152265010;0
152265103;0
152265204;0
152265356;0
152265407;0
152265508;0
152265634;0
152265709;0
152265805;0
152265901;0
1522660124;0
1522661105;0
152266210;0
152266303;100
152266404;6
152266556;100
152266607;36
152266708;100
152266834;0
152266909;0
152267005;44
152267101;100
1522672124;0
1522673105;0
152267410;0
152267503;100
152267604;6
152267756;100
152267807;36
152267908;100
152268034;0
152268109;0
152268205;44
152268301;100
1522684124;0
1522685105;0
152268610;0
152268703;26
152268804;6
152268956;26
152269007;26
152269108;26
152269234;0
152269309;0
152269405;26
152269501;26
1522696124;0
152269703;0
152269804;0
152269908;0
152270034;0
152270101;0
152270202;0
152270303;0
152270404;0
152270556;0
152270608;0
152270701;0
1522708124;0
192270901;0
192271001;0
162271169;0
162271269;0
162271369;0
162271469;0
162271501;0
162271601;0
162271701;0
162271801;0
162271902;0
162272002;0
162272102;0
162272202;0
112272440;0
112272546;0
112272626;0
112272797;0
112272801;0
112272940;0
112273046;0
112273126;0
112273297;0
112273301;0
112273440;0
112273546;0
112273626;0
112273797;0
112273801;0
112273940;0
112274046;0
112274126;0
112274297;0
112274301;0
112274440;0
112274546;0
112274626;0
112274797;0
112274801;0
152274901;0
102275001;0
202275105;0
102275240;0
102275308;0
102275401;0
102275502;0
102275640;0
102275708;0
102275801;0
102275902;0
102276040;0
102276108;0
102276201;0
102276302;0
102276440;0
102276508;0
102276601;0
102276702;0
112276840;0
112276946;0
112277026;0
112277197;0
112277201;0
112277340;0
112277446;0
112277526;0
112277697;0
112277701;0
112277840;0
112277946;0
112278026;0
112278197;0
112278201;0
112278340;0
112278446;0
112278526;0
112278697;0
112278701;0
112278840;0
112278946;0
112279026;0
112279197;0
112279201;0
112279340;0
112279446;0
112279526;0
112279697;0
112279701;0
112279840;0
112279946;0
112280026;0
112280197;0
112280201;0
112280340;0
112280446;0
112280526;0
112280697;0
112280701;0
112280840;0
112280946;0
112281026;0
112281197;0
112281201;0
112281340;0
112281446;0
112281526;0
