11361808;0
11361946;0
11362040;0
11362101;0
11362202;0
11362308;0
11362492;0
11362593;0
11362692;0
11362793;0
11362892;0
11362993;0
11363040;0
11363102;0
11363208;0
11363301;0
11363440;0
11363501;0
11363602;0
11363708;0
11363802;0
11363908;0
11364001;0
11364140;0
11364240;0
11364301;0
11364402;0
11364508;0
11364640;0
11364701;0
11364802;0
11364908;0
11365040;0
11365101;0
11365202;0
11365308;0
11365446;0
11365540;0
11365601;0
11365708;0
11365802;0
10365956;82
10366010;34
10366134;0
10366202;0
10366304;0
10366403;0
10366602;0
10366704;0
10366803;0
10366908;0
10367056;0
10367136;0
10367210;0
10367302;0
10367404;0
10367503;0
10367608;0
10367756;0
10367836;0
10367910;0
10368202;0
10368304;0
10368403;0
10368508;0
10368656;0
10368710;0
10368836;0
10368902;0
10369004;0
10369103;0
10369208;0
10369356;0
10369410;0
10369536;0
10369609;0
10369736;0
10369834;0
10369910;0
10370009;0
10370136;0
10370234;0
10370310;0
11370401;0
11370501;0
11370601;59
11370701;0
11370840;0
11370901;0
11371002;0
11371108;0
15371926;0
16371232;0
16371331;0
16371493;0
16371592;0
16371635;0
16371702;0
16371801;0
13372035;0
13372193;0
13372292;0
11372340;0
11372401;0
11372502;0
11372608;0
11372740;0
11372801;0
11372902;0
11373008;0
11373140;0
11373201;0
11373302;0
11373408;0
11373540;0
11373601;0
11373708;0
11373802;0
15373903;0
10374302;0
10374408;0
10374504;0
10374603;0
10374744;0
10374805;0
10374910;0
10375034;0
10375136;0
10375209;0
10375301;0
10375408;0
10375504;0
10375603;0
10375744;0
10375805;0
10375910;0
10376034;0
10376136;0
10376209;0
10377401;0
10377502;0
10377604;0
10377705;0
10377803;0
10377908;0
10378036;0
10378109;0
10378234;0
10378310;0
10378457;0
10378507;0
10378634;0
10378779;0
10378979;0
10379079;0
10379201;0
10379301;0
10379401;0
10379501;0
10379601;0
10379701;0
10379801;0
20379901;21
20380001;14
10380101;0
15380269;0
15380378;0
15380469;0
15380578;0
15380669;0
15380778;32
15380869;0
15380978;0
15381069;0
15381178;0
15381269;0
15381378;0
15381469;0
15381578;0
15381669;0
15381778;0
15381833;0
15381933;0
15382033;0
15382133;0
15382233;0
15382333;0
15382433;0
15382533;0
15382633;0
15382733;68
15382833;70
15382933;0
15383033;0
15383133;0
15383233;0
15383333;0
15383433;0
15383533;0
15383669;0
15383769;0
15383869;0
15383969;0
15384069;0
15384169;0
15384269;0
15384369;0
15384469;0
15384569;0
15384669;0
15384778;0
15384869;0
15384978;0
15385069;0
10385101;100
10385208;30
10385310;100
10385434;96
10385505;0
10385651;0
10385737;0
10385834;0
10385910;0
10386009;0
10386151;0
10386237;0
10386334;0
10386410;0
10386509;0
10386651;0
10386737;0
10386810;0
10386934;0
10387009;0
10387151;0
10387237;0
10387310;0
10387434;0
10387509;0
10387651;0
10387737;0
10387810;0
10387934;0
10388009;0
10388151;0
10388237;0
10388310;0
10388434;0
10388509;0
15388602;0
15388702;0
15388802;0
15388902;0
15389002;0
15389102;0
15389202;0
10389301;0
15389402;0
15389502;0
15389602;0
11389701;0
11389808;0
11389901;0
11390008;0
11390101;0
11390208;0
11390301;2
11390408;0
15390502;0
15390602;0
15390702;0
15390802;0
15390902;0
10391078;0
10391148;0
19391201;49
19391304;0
19391403;15
19391506;32
19391602;100
19391734;6
19391808;48
19392001;100
19392104;100
19392203;100
19392306;100
19392402;100
19392534;13
19392608;66
18392701;0
18392802;0
18392904;0
18393003;0
18393108;0
18393201;0
18393355;0
18393404;0
18393594;0
16393601;0
16393701;0
10393851;0
10393924;0
10394023;0
10394153;0
10394252;0
10394366;0
10394463;0
10394565;0
10394637;0
10394787;0
10394891;0
10394923;0
10395051;0
10395153;0
10395263;0
10395387;0
10395401;0
10395503;0
10395604;0
10395702;0
10395805;0
10395908;0
19396001;0
19396104;0
19396203;0
