id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
JP-46.031_11912,"Coppito Sidetable","Coppito Sidetable",https://demo.tomassotables.com/wp-content/uploads/Sidetable_Chili_Zwart_Mangohout_115x30x75_cm_Perspectief_1.jpg,https://demo.tomassotables.com/coppito-sidetable/,"Bijzettafels","Tomasso Tables",549EUR,out of stock,JP-46.031_11912,,"https://demo.tomassotables.com/wp-content/uploads/Sidetable_Chili_Zwart_Mangohout_115x30x75_cm_Perspectief_2_1.jpg,https://demo.tomassotables.com/wp-content/uploads/Sidetable_Chili_Zwart_Mangohout_115x30x75_cm_Voorkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/Sidetable_Chili_Zwart_Mangohout_115x30x75_cm_Voorkant_2_1.jpg,https://demo.tomassotables.com/wp-content/uploads/Sidetable_Chili_Zwart_Mangohout_115x30x75_cm_Detail_1.jpg",,0,new,published,,,,,,,
AP-13.010/AH-57.032_11911,"Torreano Sidetable","Torreano Sidetable",https://demo.tomassotables.com/wp-content/uploads/side_table_vintage_zwart_metaal_rough_mangohout_110x35x76_cm_perspectief.jpg,https://demo.tomassotables.com/torreano-sidetable/,"Bijzettafels","Tomasso Tables",417EUR,in stock,AP-13.010/AH-57.032_11911,,"https://demo.tomassotables.com/wp-content/uploads/side_table_vintage_zwart_metaal_rough_mangohout_110x35x76_cm_voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/side_table_vintage_zwart_metaal_rough_mangohout_110x35x76_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/side_table_vintage_zwart_metaal_rough_mangohout_110x35x76_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/side_table_vintage_zwart_metaal_rough_mangohout_110x35x76_cm_detail.jpg",,0,new,published,,,,,,,
WH-56.005_11910,"Cuppello Salontafel","Cuppello Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Cali_Zwart_Acaciahout_110x60x40_cm_Perspectief.jpg,https://demo.tomassotables.com/cuppello-salontafel/,"Salontafels","Tomasso Tables",296EUR,out of stock,WH-56.005_11910,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Cali_Zwart_Acaciahout_110x60x40_cm_Perspectief_2_1.jpg",,0,new,published,,,,,,,
AC-49.039_11909,"Ugento Salontafel","Ugento Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zion_Zwart_Mangohout_130x70x43_cm.jpg,https://demo.tomassotables.com/ugento-salontafel/,"Salontafels","Tomasso Tables",351EUR,in stock,AC-49.039_11909,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zion_Zwart_Mangohout_Zwart_Metaal_130x70x43_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zion_Zwart_Mangohout_Zwart_Metaal_130x70x43_cm_Detail.jpg",,0,new,published,,,,,,,
AC-49.041_11908,"Terzigno Salontafel","Terzigno Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zico_Zwart_Mangohout_80x80x43_cm.jpg,https://demo.tomassotables.com/terzigno-salontafel/,"Salontafels","Tomasso Tables",263EUR,in stock,AC-49.041_11908,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zico_Zwart_Mangohout_Zwart_Metaal_80x80x43_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zico_Zwart_Mangohout_Zwart_Metaal_80x80x43_cm_Detail.jpg",,0,new,published,,,,,,,
AC-49.038_11907,"Mallare Salontafel","Mallare Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zip_Rough_Mangohout_130x70x43_cm_Perspectief.jpg,https://demo.tomassotables.com/mallare-salontafel/,"Salontafels","Tomasso Tables",351EUR,in stock,AC-49.038_11907,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zip_Rough_Mangohout_130x70x43_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Zip_Rough_Mangohout_130x70x43_cm_Detail.jpg",,0,new,published,,,,,,,
AC-49.040_11906,"Mastrati Salontafel","Mastrati Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Ziggy_Rough_Mangohout_80x80x43_cm_Voorkant.jpg,https://demo.tomassotables.com/mastrati-salontafel/,"Salontafels","Tomasso Tables",263EUR,in stock,AC-49.040_11906,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Ziggy_Rough_Mangohout_80x80x43_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Ziggy_Rough_Mangohout_80x80x43_cm_Detail.jpg",,0,new,published,,,,,,,
JP-46.041_11905,"Lentace Salontafel","Lentace Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Tampa_Rough_Mangohout_110x70x40_cm_Perspectief.jpg,https://demo.tomassotables.com/lentace-salontafel/,"Salontafels","Tomasso Tables",439EUR,out of stock,JP-46.041_11905,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Tampa_Rough_Mangohout_110x70x40_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Tampa_Rough_Mangohout_110x70x40_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Tampa_Rough_Mangohout_110x70x40_cm_Perspectief_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Tampa_Rough_Mangohout_110x70x40_cm_Detail.jpg",,0,new,published,,,,,,,
JP-46.034_11902,"Priocca Salontafel","Priocca Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Chili_Zwart_Mangohout_110x70x40_cm_Perspectief.jpg,https://demo.tomassotables.com/priocca-salontafel/,"Salontafels","Tomasso Tables",439EUR,in stock,JP-46.034_11902,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Chili_Zwart_Mangohout_110x70x40_cm_Perspectief_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Chili_Zwart_Mangohout_110x70x40_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Chili_Zwart_Mangohout_110x70x40_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Chili_Zwart_Mangohout_110x70x40_cm_Detail.jpg",,0,new,published,,,,,,,
IV-52.020_11896,"Tenna Salontafel","Tenna Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Nobby_Antiek_Ash_Metaal_60x60x45_cm_Voorkant.jpg,https://demo.tomassotables.com/tenna-salontafel/,"Salontafels","Tomasso Tables",241EUR,in stock,IV-52.020_11896,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Nobby_Antiek_Ash_Metaal_60x60x45_cm_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Nobby_Antiek_Ash_Metaal_60x60x45_cm_Detail_2.jpg",,0,new,published,,,,,,,
IV-52.010_11881,"Campovivo Salontafel","Campovivo Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Wink_Zwart_Metaal_70x70x45_cm_Voorkant.jpg,https://demo.tomassotables.com/campovivo-salontafel/,"Salontafels","Tomasso Tables",394EUR,in stock,IV-52.010_11881,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Wink_Zwart_Metaal_70x70x45_cm_Detail_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Wink_Zwart_Metaal_70x70x45_cm_Detail.jpg",,0,new,published,,,,,,,
IV-52.006_11880,"Nusco Salontafel","Nusco Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Brute_Zwart_Metaal_70x70x43_cm_Voorkant.jpg,https://demo.tomassotables.com/nusco-salontafel/,"Salontafels","Tomasso Tables",439EUR,in stock,IV-52.006_11880,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Brute_Zwart_Metaal_70x70x43_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Brute_Zwart_Metaal_70x70x43_cm_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Brute_Zwart_Metaal_70x70x43_cm_Detail_2.jpg",,0,new,published,,,,,,,
IV-52.008_11879,"Crepaldo Salontafel","Crepaldo Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Wink_Zwart_Metaal_70x70x45_cm_Voorkant.jpg,https://demo.tomassotables.com/crepaldo-salontafel/,"Salontafels","Tomasso Tables",241EUR,in stock,IV-52.008_11879,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Wink_Zwart_Metaal_70x70x45_cm_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Wink_Zwart_Metaal_70x70x45_cm_Detail_2.jpg",,0,new,published,,,,,,,
IV-52.009_11878,"Alessia Salontafel","Alessia Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Tres_Zwart_Metaal_50x50x45_cm_Voorkant.jpg,https://demo.tomassotables.com/alessia-salontafel/,"Salontafels","Tomasso Tables",329EUR,in stock,IV-52.009_11878,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Tres_Zwart_Metaal_50x50x45_cm_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Tres_Zwart_Metaal_50x50x45_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Tres_Zwart_Metaal_50x50x45_cm_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Tres_Zwart_Metaal_50x50x45_cm_Detail_2.jpg",,0,new,published,,,,,,,
JP-46.042_11877,"Rusini Salontafel","Rusini Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Couple_Zwart_Mangohout_Voorkant.jpg,https://demo.tomassotables.com/rusini-salontafel/,"Salontafels","Tomasso Tables",241EUR,in stock,JP-46.042_11877,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Couple_Zwart_Mangohout_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Couple_Zwart_Mangohout_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Couple_Zwart_Mangohout_Detail_2.jpg",,0,new,published,,,,,,,
JP-46.043_11876,"Luminaria Salontafel","Luminaria Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Mangohout_Voorkant.jpg,https://demo.tomassotables.com/luminaria-salontafel/,"Salontafels","Tomasso Tables",186EUR,in stock,JP-46.043_11876,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Mangohout_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Mangohout_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Mangohout_Detail_2.jpg",,0,new,published,,,,,,,
JP-46.045_11875,"Matera Salontafel","Matera Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Duo_Zwart_Mangohout_Voorkant.jpg,https://demo.tomassotables.com/matera-salontafel/,"Salontafels","Tomasso Tables",186EUR,out of stock,JP-46.045_11875,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Duo_Zwart_Mangohout_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_duo_zwart_mangohout_detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Duo_Zwart_Mangohout_Detail_2.jpg",,0,new,published,,,,,,,
JP-46.044_11874,"Cafarone Salontafel","Cafarone Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Double_Zwart_Mangohout_Voorkant.jpg,https://demo.tomassotables.com/cafarone-salontafel/,"Salontafels","Tomasso Tables",263EUR,out of stock,JP-46.044_11874,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Double_Zwart_Mangohout_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Double_Zwart_Mangohout_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Double_Zwart_Mangohout_Detail_2.jpg",,0,new,published,,,,,,,
HF-11.083_11869,"Turriaco Salontafel","Turriaco Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Skip_Zwart_Mangohout_90x50x42_cm_Perspectief.jpg,https://demo.tomassotables.com/turriaco-salontafel/,"Salontafels","Tomasso Tables",263EUR,out of stock,HF-11.083_11869,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Skip_Zwart_Mangohout_90x50x42_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Skip_Zwart_Mangohout_90x50x42_cm_Zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Skip_Zwart_Mangohout_90x50x42_cm_Detail.jpg",,0,new,published,,,,,,,
HF-11.082_11868,"Lacchi Salontafel","Lacchi Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Noble_Rough_Mangohout_80x80x37_cm_Perspectief.jpg,https://demo.tomassotables.com/lacchi-salontafel/,"Salontafels","Tomasso Tables",362EUR,in stock,HF-11.082_11868,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Noble_Rough_Mangohout_80x80x37_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Noble_Rough_Mangohout_80x80x37_cm_Detail.jpg",,0,new,published,,,,,,,
HF-11.081_11865,"Trivio Salontafel","Trivio Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Bloc_Zwart_Mangohout_80x80x35_cm_Perspectief.jpg,https://demo.tomassotables.com/trivio-salontafel/,"Salontafels","Tomasso Tables",307EUR,out of stock,HF-11.081_11865,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Bloc_Zwart_Mangohout_80x80x35_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Bloc_Zwart_Mangohout_80x80x35_cm_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Bloc_Zwart_Mangohout_80x80x35_cm_Detail_2.jpg",,0,new,published,,,,,,,
HF-11.080_11864,"Cimone Salontafel","Cimone Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Cube_Rough_Mangohout_80x80x40_cm_Perspectief.jpg,https://demo.tomassotables.com/cimone-salontafel/,"Salontafels","Tomasso Tables",395EUR,in stock,HF-11.080_11864,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Cube_Rough_Mangohout_80x80x40_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Cube_Rough_Mangohout_80x80x40_cm_Detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Cube_Rough_Mangohout_80x80x40_cm_Detail_2.jpg",,0,new,published,,,,,,,
JP-46.027_11863,"Selcetta Salontafel","Selcetta Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Triplet_Zwart_Mangohout_Zwart_Metaal.jpg,https://demo.tomassotables.com/selcetta-salontafel/,"Salontafels","Tomasso Tables",274EUR,out of stock,JP-46.027_11863,,,,0,new,published,,,,,,,
IV-52.005_11862,"Malonno Salontafel","Malonno Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Circle_Antiek_Goudbrons_Metaal_55x55x45_cm_-_48x48x39_cm_Voorkant.jpg,https://demo.tomassotables.com/malonno-salontafel/,"Salontafels","Tomasso Tables",285EUR,in stock,IV-52.005_11862,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Circle_Antiek_Goudbrons_Metaal_55x55x45_cm_-_48x48x39_cm_Detail.jpg",,0,new,published,,,,,,,
JP-46.023_11861,"Salaiano Salontafel","Salaiano Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Metaal_Rough_Mangohout_45x45x44_43x38x39_cm_Voorkant_2.jpg,https://demo.tomassotables.com/salaiano-salontafel/,"Salontafels","Tomasso Tables",186EUR,in stock,JP-46.023_11861,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Metaal_Rough_Mangohout_45x45x44_43x38x39_cm_Perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Metaal_Rough_Mangohout_45x45x44_43x38x39_cm_Ingechoven_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Metaal_Rough_Mangohout_45x45x44_43x38x39_cm_Ingechoven.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Twain_Zwart_Metaal_Rough_Mangohout_45x45x44_43x38x39_cm_Detail.jpg",,0,new,published,,,,,,,
JP-46.022_11855,"Troghi Salontafel","Troghi Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_set_couple_zwart_metaal_rough_mangohout_60x60x45_50x50x40_cm_voorkant_2_1.jpg,https://demo.tomassotables.com/troghi-salontafel/,"Salontafels","Tomasso Tables",241EUR,in stock,JP-46.022_11855,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_set_couple_zwart_metaal_rough_mangohout_60x60x45_50x50x40_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_couple_zwart_metaal_rough_mangohout_60x60x45_50x50x40_cm_ingeschoven_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_couple_zwart_metaal_rough_mangohout_60x60x45_50x50x40_cm_ingeschoven.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_couple_zwart_metaal_rough_mangohout_60x60x45_50x50x40_cm_detail_1.jpg",,0,new,published,,,,,,,
JP-46.025_11854,"Mastrisco Salontafel","Mastrisco Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Duo_Zwart_Metaal_Rough_Mangohout_50x50x45_40x40x38_cm_Voorkant_2.jpg,https://demo.tomassotables.com/mastrisco-salontafel/,"Salontafels","Tomasso Tables",186EUR,in stock,JP-46.025_11854,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_set_duo_zwart_metaal_rough_mangohout_50x50x45_40x40x38_cm_voorkant_2_1.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_duo_zwart_metaal_rough_mangohout_50x50x45_40x40x38_cm_ingeschoven.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_duo_zwart_metaal_rough_mangohout_50x50x45_40x40x38_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Duo_Zwart_Metaal_Rough_Mangohout_50x50x45_40x40x38_cm_Perspectief.jpg",,0,new,published,,,,,,,
RF-37.092-2_11853,"Corchiano Salontafel","Corchiano Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Loek.jpg,https://demo.tomassotables.com/corchiano-salontafel/,"Salontafels","Tomasso Tables",241EUR,in stock,RF-37.092-2_11853,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Loek_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Loek_3.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Loek_4.jpg",,0,new,published,,,,,,,
JP-46.024_11852,"Orsini Salontafel","Orsini Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_set_double_zwart_metaal_rough_mangohout_70x70x45_50x50x40_5_cm_voorkant_2_1.jpg,https://demo.tomassotables.com/orsini-salontafel/,"Salontafels","Tomasso Tables",263EUR,in stock,JP-46.024_11852,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_set_double_zwart_metaal_rough_mangohout_70x70x45_50x50x40_5_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_double_zwart_metaal_rough_mangohout_70x70x45_50x50x40_5_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_double_zwart_metaal_rough_mangohout_70x70x45_ingeschoven.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_double_zwart_metaal_rough_mangohout_70x70x45_50x50x40_5_cm_detail_2_1.jpg",,0,new,published,,,,,,,
JP-46.096_11851,"Camelia Salontafel","Camelia Salontafel",https://demo.tomassotables.com/wp-content/uploads/Salontafel_Glasgow_Rough_Mangohout_110x60x45_cm_Perspectief.jpg,https://demo.tomassotables.com/camelia-salontafel/,"Salontafels","Tomasso Tables",527EUR,in stock,JP-46.096_11851,,"https://demo.tomassotables.com/wp-content/uploads/Salontafel_Glasgow_Rough_Mangohout_110x60x45_cm_Perspectief_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Glasgow_Rough_Mangohout_110x60x45_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Glasgow_Rough_Mangohout_110x60x45_cm_Zijkant.jpg",,0,new,published,,,,,,,
JP-46.016_11850,"Livata Salontafel","Livata Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_set_triplet_rough_mangohout_zwart_metaal_70x70x44_cm_voorkant.jpg,https://demo.tomassotables.com/livata-salontafel/,"Salontafels","Tomasso Tables",274EUR,out of stock,JP-46.016_11850,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_set_triplet_rough_mangohout_zwart_metaal_70x70x44_cm_perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_triplet_rough_mangohout_zwart_metaal_70x70x44_cm_voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_triplet_rough_mangohout_zwart_metaal_70x70x44_cm_detail_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_set_triplet_rough_mangohout_zwart_metaal_70x70x44_cm_detail.jpg,https://demo.tomassotables.com/wp-content/uploads/Salontafel_Set_Triplet_Rough_Mangohout_Sfeerbeeld.jpg",,0,new,published,,,,,,,
HF-11.053_11849,"Casolaro Salontafel","Casolaro Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_grijs_hf-11.053_zij_2.jpg,https://demo.tomassotables.com/casolaro-salontafel/,"Salontafels","Tomasso Tables",274EUR,in stock,HF-11.053_11849,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_grijs_hf-11.053_5.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_grijs_hf-11.053_open_1.jpg",,0,new,published,,,,,,,
AP-13.006_11848,"Sinio Salontafel","Sinio Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_box_rough_mangohout_100x65x45_cm_perspectief.jpg,https://demo.tomassotables.com/sinio-salontafel/,"Salontafels","Tomasso Tables",274EUR,in stock,AP-13.006_11848,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_box_rough_mangohout_100x65x45_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_box_rough_mangohout_100x65x45_cm_voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_box_rough_mangohout_100x65x45_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_box_rough_mangohout_100x65x45_cm_zijkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_box_rough_mangohout_100x65x45_cm_detail_2.jpg",,0,new,published,,,,,,,
AP-13.007/AH-57.013_11847,"Rogliano Salontafel","Rogliano Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_dex_rough_mangohout_80x80x40_cm_zijkant.jpg,https://demo.tomassotables.com/rogliano-salontafel/,"Salontafels","Tomasso Tables",175EUR,in stock,AP-13.007/AH-57.013_11847,,"https://demo.tomassotables.com/wp-content/uploads/1_6_9.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_dex_rough_mangohout_80x80x40_cm_zijkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_dex_rough_mangohout_80x80x40_cm_voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_dex_rough_mangohout_80x80x40_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_dex_rough_mangohout_80x80x40_cm_detail.jpg",,0,new,published,,,,,,,
AP-13.035/AH-57.021_11846,"Cavona Salontafel","Cavona Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_solid_zwart_metaal_rough_mangohout_60x60x48_cm_voorkant_2.jpg,https://demo.tomassotables.com/cavona-salontafel/,"Salontafels","Tomasso Tables",241EUR,in stock,AP-13.035/AH-57.021_11846,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_solid_zwart_metaal_rough_mangohout_60x60x48_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_solid_zwart_metaal_rough_mangohout_60x60x48_cm_detail.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_solid_zwart_metaal_rough_mangohout_60x60x48_cm_detail_2.jpg",,0,new,published,,,,,,,
AP-13.032_11845,"Arcugnano Salontafel","Arcugnano Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_flintstone_rough_mangohout_zwart_metaal_80x80x43_cm_vooraanzicht_1_1.jpg,https://demo.tomassotables.com/arcugnano-salontafel/,"Salontafels","Tomasso Tables",175EUR,in stock,AP-13.032_11845,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_flintstone_rough_mangohout_zwart_metaal_80x80x43_cm_vooraanzicht_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_flintstone_rough_mangohout_zwart_metaal_80x80x43_cm_vooraanzicht_detail.jpg",,0,new,published,,,,,,,
YS-22.105_11844,"Sombrero Salontafel","Sombrero Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_pixel_wit_metaal_77x77x44_cm_voorkant.jpg,https://demo.tomassotables.com/sombrero-salontafel/,"Salontafels","Tomasso Tables",197EUR,in stock,YS-22.105_11844,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_pixel_wit_metaal_77x77x44_cm_voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_pixel_wit_metaal_77x77x44_cm_detail_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_pixel_wit_metaal_77x77x44_cm_detail.jpg",,0,new,published,,,,,,,
RF-37.044/JP-46.061_11843,"Calitta Salontafel","Calitta Salontafel",https://demo.tomassotables.com/wp-content/uploads/salontafel_brussels_rough_mangohout_zwart_metaal_110x70x45_cm_perspectief.jpg,https://demo.tomassotables.com/calitta-salontafel/,"Salontafels","Tomasso Tables",439EUR,in stock,RF-37.044/JP-46.061_11843,,"https://demo.tomassotables.com/wp-content/uploads/salontafel_brussels_rough_mangohout_zwart_metaal_110x70x45_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_brussels_rough_mangohout_zwart_metaal_110x70x45_cm_voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_brussels_rough_mangohout_zwart_metaal_110x70x45_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_brussels_rough_mangohout_zwart_metaal_110x70x45_cm_zijkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/salontafel_brussels_rough_mangohout_zwart_metaal_110x70x45_cm_detail.jpg",,0,new,published,,,,,,,
