SKU,Name,Delivery Time,Price,Suggested retailprice,EAN Code,Picture URL 1,Picture URL 2,Picture URL 3,Picture URL 4,Picture URL 5,Picture URL 6,Weight,Colli,Colli_1_width,Colli_1_height,Colli_1_length,Colli_2_width,Colli_2_height,Colli_2_length,Colli_3_width,Colli_3_height,Colli_3_length,A_1_height,A_1_length,A_1_width,A_2_height,A_2_length,A_2_width,A_3_height,A_3_length,A_3_width,Height Product,Length Product,Width Product,Material,Quantity per Box,Volume,Brand,Category,Category Sub,Shape,Elbow_rest,Brand model, Brand serie, HS Code, Country of Origin, Zit Diepte, Zit Hoogte, Zit Breedte,Picture URL 7,Picture URL 8,Picture URL 9,Picture URL 10, Tabletop,Tabletop Thickness, Weight Gross, Weight Netto, Colli 1 weight gross, Colli 1 weight netto, Colli 1 circumference, Colli 1 volume, Colli 2 weight gross, Colli 2 weight netto, Colli 2 circumference, Colli 2 volume, Colli 3 weight gross, Colli 3 weight netto, Colli 3 circumference, Colli 3 volume, Finish, Onderhoud, Armrest Height, Stock
11487,Betawi,beschikbaar,63.0000,129.0000,7439612419444,https://www.livingfurn.nl/media/catalog/product/1/1/11487.jpg,,,,,,15000.0000,1,49,83,63,,,,,,,80,45,60,,,,,,,80,45,60,Teakhout,1,0.216,Livingfurn,Zitmeubelen,Eetkamerstoelen,,,,Timeless,,ID,,,,,,,,,,,,,,,,,,,,,,,,-,Wood Care Kit Waxoil,,3,,
11509,Flow 160 cm,beschikbaar,298.0000,639.0000,7439612421461,https://www.livingfurn.nl/media/catalog/product/1/1/11509.jpg,,,,,,41000.0000,1,164,77,44,,,,,,,75,40,160,,,,,,,75,40,160,Mangohout / Gecoat Staal,1,0.56,Livingfurn,Kasten,Kabinetten,,,,Lifestyle,9403600,IN,,,,,,,,,,41,33.07,41,33.07,406,0.56,,,,,,,,,Afgelakt,Wood Care kit Matt Polish,,9,,
11510,Flow 180 cm,beschikbaar,279.0000,599.0000,7439612421478,https://www.livingfurn.nl/media/catalog/product/1/1/11510.jpg,,,,,,38000.0000,1,184,54,44,,,,,,,52,40,180,,,,,,,52,40,180,Mangohout / Gecoat Staal,1,0.44,Livingfurn,Kasten,Kabinetten,,,,Lifestyle,9403600,IN,,,,,,,,,,38,30.65,38,30.65,380,0.44,,,,,,,,,Afgelakt,Wood Care kit Matt Polish,,13,,
11522,Dakota 120 cm,beschikbaar,255.0000,549.0000,7439612422499,https://www.livingfurn.nl/media/catalog/product/1/1/11522.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11522_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11522_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11522_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11522_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11522_5.jpg,45000.0000,1,125,49,75,,,,,,,44,70,120,,,,,,,44,70,120,Mangohout / Gecoat Staal,1,0.46,Livingfurn,Tafels,Salontafels,Rechthoek,,,Dakota,9403600,IN,,,,,,,,Massief,,45,36.29,45,36.29,373,0.46,,,,,,,,,Afgelakt,Wood Care kit Natural Wood Sealer,,12,,
11526,Brix Sturdy Spider 160 cm,beschikbaar,356.0000,769.0000,7439612423434,https://www.livingfurn.nl/media/catalog/product/1/1/11526.JPG,https://www.livingfurn.nl/media/catalog/product/1/1/11526_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11526_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11526_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11526_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11526_5.jpg,49000.0000,2,95,11,165,144,18,83,,,,76,90,160,,,,,,,76,90,160,Mangohout / Gecoat Staal,1,0.52,Brix,Tafels,Eetkamertafels,Rechthoek,,,Brix,9403600,IN,,,,,,,,Opgedikt,6,49,39.39,29.7,23.95,377,0.3,19.3,15.44,346,0.22,,,,,Afgelakt,Wood Care kit Matt Polish,,1,,
11528,Brix Sturdy Spider 220 cm,4,485.0000,1039.0000,7439612423458,https://www.livingfurn.nl/media/catalog/product/1/1/11528.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11528_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11528_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11528_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11528_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11528_5.jpg,63000.0000,2,104,20,224,180,30,82,,,,76,100,220,,,,,,,76,100,220,Mangohout / Gecoat Staal,1,0.91,Brix,Tafels,Eetkamertafels,Rechthoek,,,Brix,9403600,IN,,,,,,,,Opgedikt,6,63,50.65,38.5,31.05,472,0.47,24.5,19.6,404,0.44,,,,,Afgelakt,Wood Care kit Matt Polish,,-,
11531,Brix Sturdy Spider 200 cm,beschikbaar,448.0000,959.0000,7439612423489,https://www.livingfurn.nl/media/catalog/product/1/1/11531.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11531_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11531_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11531_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11531_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11531_5.jpg,53300.0000,2,105,20,204,180,82,30,,,,76,100,200,,,,,,,76,100,200,Mangohout / Gecoat Staal,1,0.87,Brix,Tafels,Eetkamertafels,Rechthoek,,,Brix,9403600,IN,,,,,,,,Opgedikt,6,53.3,42.83,28.8,23.23,454,0.43,24.5,19.6,404,0.44,,,,,Afgelakt,Wood Care kit Matt Polish,,30,
11534,Brix Sturdy Spider 240 cm,beschikbaar,498.0000,1069.0000,7439612424417,https://www.livingfurn.nl/media/catalog/product/1/1/11534.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11534_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11534_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11534_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11534_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11534_5.jpg,67000.0000,2,104,20,244,180,82,30,,,,76,100,240,,,,,,,76,100,240,Mangohout / Gecoat Staal,1,0.95,Brix,Tafels,Eetkamertafels,Rechthoek,,,Brix,9403600,IN,,,,,,,,Opgedikt,6,67,53.87,42.5,34.27,492,0.51,24.5,19.6,404,0.44,,,,,Afgelakt,Wood Care kit Matt Polish,,4,,
11535,Dakota Round 130 cm,beschikbaar,333.0000,719.0000,7439612424424,https://www.livingfurn.nl/media/catalog/product/1/1/11535.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11535_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11535_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11535_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11535_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11535_5.jpg,40000.0000,2,135,11,135,104,30,82,,,,76,130,130,,,,,,,76,130,130,Mangohout / Gecoat Staal,1,0.46,Livingfurn,Tafels,Eetkamertafels,Rond,,,Dakota,9403600,IN,,,,,,,,Opgedikt,6,40,32.15,22.9,18.47,427,0.2,17.1,13.68,328,0.26,,,,,Afgelakt,Wood Care kit Matt Polish,,3,,
11536,Dakota Round 150 cm,beschikbaar,407.0000,879.0000,7439612424431,https://www.livingfurn.nl/media/catalog/product/1/1/11536.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11536_1.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11536_2.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11536_3.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11536_4.jpg,https://www.livingfurn.nl/media/catalog/product/1/1/11536_5.jpg,52000.0000,2,155,11,155,134,30,82,,,,76,150,150,,,,,,,76,150,150,Mangohout / Gecoat Staal,1,0.59,Livingfurn,Tafels,Eetkamertafels,Rond,,,Dakota,9403600,IN,,,,,,,,Opgedikt,6,52,41.77,26.42,21.31,487,0.26,25.58,20.46,358,0.33,,,,,Afgelakt,Wood Care kit Matt Polish,,15,,
